type,duration,startX,startY,endX,endY,displacement,meanResultantLength,direction,v20,v50,v80,a20,a50,a80,v_last3_median,maxDevSigned,dev20,dev50,dev80,avgDirection,length,ratio_end_to_length,speed,acc_first5pct_median
humans,169860,771,1365,819,813,554.0830262695293,0.9875463236306151,-1.4840579881189115,0.0014395840347198178,0.0038153957306746446,0.005665456392540915,-9.049799406740361e-08,-4.246442186262425e-08,6.818135735080271e-08,0.001023404923345425,31.53318035680249,-24.784733241981296,-11.954887058348197,-1.7845700971157443,-1.4758521058837557,558.8337978135437,0.9914987755525848,0.0035239199524132077,7.189290662800797e-08
humans,228386,785,1326,810,1053,274.14229881577927,0.9794615662542683,-1.4794759377086963,0.0002497455109910267,0.0011540007008822182,0.0027371970335728375,-3.7675992957428654e-08,-1.3288667073881687e-08,1.694613363014938e-09,0.00012452351522172187,5.643054744498103,-4.569889453075128,-3.7900025077786226,-0.9761353908388439,-1.4014716977825423,275.2900296540816,0.9958308303437486,0.0012647476369729565,2.1625292468173345e-08
humans,721856,831,1449,795,1560,116.69190203266035,0.33822059898189794,1.884416979011595,0.0004277712904413099,0.0016203078584931137,0.0027094790149734993,-2.5926507811302493e-08,-1.0209608256943803e-08,5.617736990966584e-09,0.000323629052640157,109.51916780328995,0.28279597320098343,54.065448331060736,103.65757854057865,1.8988431757704525,681.9777492400488,0.17110807817805515,0.0010596578051938115,-2.6790182975841953e-10
humans,407624,799,265,460,437,380.13813278859567,0.9609438077776982,2.67206275949361,0.0004566331894196374,0.001088645834109491,0.001828401600860492,-1.3794715317261283e-08,-1.1542019646764158e-09,1.832952929469283e-08,0.00018922467440973088,36.00270222722204,3.9669790266440765,19.548157259278604,32.13305624035636,2.5706802381774607,390.9146175050936,0.9724326381416077,0.001046373343786219,2.191730747249421e-08
humans,282472,600,1262,693,905,368.9146242696269,0.9818345593813528,-1.315956050426896,0.000722492603824422,0.001448480807827094,0.002864020246894467,-3.167297886138065e-08,-9.287873308149244e-09,1.7907826222380256e-08,0.0002998556476548814,19.671218007058755,-17.044594023478773,-10.327592752775782,-2.0899144389475395,-1.28285939518583,373.0539840849432,0.9889041265020407,0.001374027580017028,4.338816220275164e-08
humans,260250,675,1171,759,753,426.35665821000146,0.9663764993810362,-1.3724808040030754,0.0005141479494617142,0.0024178730499650534,0.0040205779179452745,-4.64680821166477e-08,-2.2341015333451182e-08,5.904169947407854e-09,0.0003812924136891601,28.46443175286928,-25.76059219084656,-14.072724993178616,-3.524748519958136,-1.2647617988077895,433.26637674081104,0.984052031494373,0.0017399417567860627,4.5820853741144233e-08
humanized_agents,569436,528,1561,527,1461,100.00499987500625,0.94839740736542,-1.5807959934815619,9.027135168597051e-05,0.0001912655712612572,0.00042738316212008454,-7.099018132412478e-09,-1.0292419148992984e-10,5.552557265942498e-09,8.24334350012365e-05,10.629468539859179,-9.109544534159653,-4.169791515636197,-1.0539473039521707,-1.5136232695808227,104.61905592646231,0.955896600188217,0.00023621318517335095,5.552557265942498e-09
humanized_agents,318158,528,1561,525,1468,93.04837451562494,0.9802972288040097,-1.6030432092301505,0.0002492140956866876,0.00035397541428723047,0.0004903964037597057,-5.7739372079695005e-09,3.210576452138275e-09,7.280217544253834e-09,0.0005752181612655928,7.93135832669568,-6.925429953553788,-4.9651592776875395,-2.3278214275911706,-1.6493296031515308,94.88547435537903,0.9806387663419006,0.0003100609575631132,6.582205963310175e-09
humanized_agents,318607,528,1561,523,1479,82.15229759416349,0.9791486386415874,-1.6316965350728847,6.547974984625581e-05,0.0004155460124537655,0.0009754511461550967,6.899128891657585e-10,7.789796174532648e-09,2.1455054731753765e-08,0.001068288273481798,4.5525202697017555,-3.7710448651165875,-3.2622337761499205,-1.928126231873684,-1.7189770129985695,83.24502336424575,0.9868733802223714,0.00027251545447900036,1.0126250061752355e-09
humanized_agents,507593,528,1561,527,1460,101.00495037373169,0.9459125852722617,-1.5806969933828852,0.0001485554708504358,0.00026351701367346774,0.0005000354333810998,-4.737824725285449e-09,-5.671641772371183e-10,6.331641942962196e-09,8.639308855291577e-05,5.415576147268303,-3.9205999164867418,-0.11880605807535582,0.9742096762179178,-1.5684891087970532,103.88485227685412,0.9722779419712947,0.00022525635542538052,6.61816782696856e-09
humanized_agents,155065,528,1561,524,1480,81.09870529176159,0.9850534409169825,-1.6201389590478665,0.0003174667651353177,0.0006881474846155084,0.001293190737966764,1.158440486320166e-08,1.5731319177480765e-08,1.9274663315327e-08,0.00136065350041431,5.413156701092191,-4.796624047209254,-2.9346954324827825,-1.0505716422165248,-1.6996685557609994,82.12648527727237,0.987485401548102,0.0005757968834073404,1.5731319177480765e-08
humanized_agents,243010,528,1561,523,1472,89.1403387922662,0.987565403149278,-1.626917109496073,0.00040876033400297153,0.0007718975600546624,0.0008054686855055342,1.0658990543857407e-09,3.6196766295695494e-09,1.1801781634572757e-08,0.0007935455864061543,6.237355697017369,-5.086361642136106,-2.563373699223865,0.0,-1.631499597145265,90.4517692494027,0.9855013288516172,0.00039271364050538456,9.864750897356717e-09
humanized_agents,583952,528,1561,528,1460,101.0,0.9422950889970922,-1.5707963267948966,7.120985544399345e-05,0.00028804741836226404,0.0005150954805909239,-8.104916866978297e-09,8.875128558982195e-10,6.505826161727163e-09,2.1521575379317765e-05,3.0,-0.7999999999999998,1.0,3.0,-1.6542559701437343,103.51484261829384,0.9757054876896524,0.0001895348595597816,6.182531643094905e-09
humanized_agents,145152,528,1561,523,1477,84.1486779456457,0.9721446335317352,-1.6302499861035535,0.0003044607033810888,0.0006226457837338915,0.0011027703371892638,2.4908008907669376e-09,9.627416028848555e-09,1.7740019463362156e-08,0.0013341233682869662,7.605585917979559,-6.79749241419423,-3.885979054967681,-1.8182103835169883,-1.7486270713742367,86.20120449535301,0.9761891198420788,0.0006481634709748108,9.627416028848555e-09
humanized_agents,407363,528,1561,525,1469,92.04890004774636,0.8908884568312719,-1.6033934719128495,0.00011810047581330637,0.00022536186289683435,0.0004443881940732299,-5.675453809589272e-09,9.379454155513326e-10,9.73511893485635e-09,0.0005959099790886124,7.6589725638688995,-6.503065215222586,-5.355848899272862,-2.7507118484703623,-1.5936908188767358,96.62737742379218,0.9526171826441552,0.00024384288809821658,9.747044376317739e-11
humanized_agents,318511,528,1561,523,1479,82.15229759416349,0.9791486386415874,-1.6316965350728847,6.399736627074384e-05,0.0005124052337880734,0.0009429196702396501,6.219823338336899e-10,1.0773953391243968e-08,1.9834785807753945e-08,0.0010020876826722339,4.5525202697017555,-3.7710448651165875,-3.2622337761499205,-1.928126231873684,-1.7189770129985695,83.24502336424575,0.9868733802223714,0.00027230151341388624,1.1078640263805065e-09
humanized_agents,155919,528,1561,524,1480,81.09870529176159,0.9850534409169825,-1.6201389590478665,0.0003164377660242242,0.0006911639515469168,0.0012838223151484945,6.660910854138793e-09,2.0044423065411725e-08,2.5154080329823735e-08,0.0013305020783369076,5.413156701092191,-4.796624047209254,-2.9346954324827825,-1.0505716422165248,-1.6996685557609994,82.12648527727237,0.987485401548102,0.0005698400332861906,2.0044423065411725e-08
humanized_agents,146281,528,1561,523,1477,84.1486779456457,0.9721446335317352,-1.6302499861035535,0.00031316989889856054,0.0006153023298906857,0.0011646316318239297,3.0137209568482636e-09,8.335118033055571e-09,1.5378583290348244e-08,0.0012569481134575477,7.605585917979559,-6.79749241419423,-3.885979054967681,-1.8182103835169883,-1.7486270713742367,86.20120449535301,0.9761891198420788,0.0006401016165336458,8.335118033055571e-09
humanized_agents,59632,528,1561,518,1491,70.71067811865476,0.9752769021346714,-1.7126933813990606,0.0007551201539060742,0.0015727255461912906,0.002297631027059775,5.286202126699824e-08,6.438035532877509e-08,7.7852690343103e-08,0.00208357142140596,5.374011537017761,-4.129503602129438,-1.5556349186104046,0.0,-1.841353021585216,71.78608809894168,0.985019242463739,0.0015035310105548576,6.438035532877509e-08
humanized_agents,250185,528,1561,524,1469,92.0869154657707,0.9818134114050964,-1.6142472221864275,0.00031642409247475256,0.00046458126711206135,0.0005451089100559657,-4.416832655295947e-09,1.618517615199532e-09,1.2174155198858883e-08,0.0005220442676142897,7.254016454143259,-6.498208751735518,-4.582627161150382,-2.0067997615653796,-1.658838940377234,93.59777374270584,0.9838579678071362,0.0003932431726685538,7.714611837133538e-09
humanized_agents,251807,528,1561,525,1467,94.04786015641186,0.9732172982258542,-1.6027003912799191,0.00019355796041854443,0.00036390376203202857,0.0007016291699375655,-4.894452526334659e-10,4.580203525840304e-09,6.758091031994957e-09,0.0007242944816790704,8.431877117471407,-6.9156278401051745,-4.561507293058302,-1.8522484159691286,-1.6934866592703022,96.19597511273928,0.9776693884145373,0.0004005712131017222,6.758091031994957e-09
humanized_agents,317163,540,1536,535,1454,82.15229759416349,0.9791486386415874,-1.6316965350728847,6.54395076821712e-05,0.0005129237313684306,0.0010509296685529508,9.896933133056414e-10,1.0530294433831168e-08,1.59131165627637e-08,0.0010712372790573112,4.5525202697017555,-3.7710448651165875,-3.2622337761499205,-1.928126231873684,-1.7189770129985695,83.24502336424575,0.9868733802223714,0.00027299447211107277,1.0187374712547662e-09
humanized_agents,156815,540,1536,536,1455,81.09870529176159,0.9850534409169825,-1.6201389590478665,0.0003140346337096933,0.0007077471782749958,0.0011524144660490492,1.0421656168119614e-08,1.7965249877287894e-08,2.1875560002054788e-08,0.0012449498751169836,5.413156701092191,-4.796624047209254,-2.9346954324827825,-1.0505716422165248,-1.6996685557609994,82.12648527727237,0.987485401548102,0.0005661279634739284,1.2390463212856854e-08
humanized_agents,95126,540,1536,534,1462,74.24284477308234,0.9801990709174206,-1.6517004259501271,0.0007708154037642008,0.0011579575553697658,0.001687712414648699,2.8953605931491766e-08,4.0181861704284305e-08,5.266139545384781e-08,0.0015799948173426711,5.549356321935763,-5.010583863495397,-3.596306160089439,0.0,-1.736705817793982,75.49630027960966,0.9833971267216407,0.0009116479330492756,4.0181861704284305e-08
humanized_agents,506243,540,1536,539,1435,101.00495037373169,0.9459125852722617,-1.5806969933828852,0.0001682938544176967,0.0002738547859392274,0.000477244400800695,-5.891398779736684e-09,-1.9135864547685495e-10,7.066106065530344e-09,8.582217645039479e-05,5.415576147268303,-3.9205999164867418,-0.11880605807535582,0.9742096762179178,-1.5684891087970532,103.88485227685412,0.9722779419712947,0.0002255884880476131,6.735805426099862e-09
humanized_agents,522732,540,1536,539,1437,99.00505037623081,0.9806603665551181,-1.5808969933802186,9.541826114897626e-05,0.00024398178269355888,0.0004290905248710291,-4.768276677558383e-09,1.6116777654032872e-09,6.786633228338386e-09,8.564576909900651e-05,3.6159771510600516,-2.674611032404195,-1.2625618544204091,-0.7534969147180977,-1.5534855278910062,100.39824842703369,0.986123283297961,0.00020151065059979305,6.05656000649522e-09
humanized_agents,97355,540,384,538,462,78.02563681252464,0.9848966354918283,1.596431735316574,0.0006953818999739994,0.0010770802873134996,0.001502378766380102,2.3671862476534417e-08,2.7588386851927655e-08,4.208620601217953e-08,0.001502378766380102,2.6914230832178343,0.3178442498276302,1.8968124586487594,2.3376931922806334,1.6602330245774113,78.55612256974081,0.9932470475901454,0.0009462768932463719,2.7588386851927655e-08
humanized_agents,96068,540,384,538,462,78.02563681252464,0.9848966354918283,1.596431735316574,0.0006841118157232541,0.001063785056123885,0.0014844136566056407,2.3204543494648456e-08,2.6856762744625612e-08,4.3821007685303307e-08,0.0014844136566056407,2.6914230832178343,0.3178442498276302,1.8968124586487594,2.3376931922806334,1.6602330245774113,78.55612256974081,0.9932470475901454,0.0009336691654057169,2.6856762744625612e-08
humanized_agents,225932,540,1536,534,1449,87.20665112249179,0.9701991112478024,-1.6396528160959412,0.0004399119587259757,0.0006436559658862338,0.0007865356673445164,-7.027110764529486e-10,7.1072214733158e-09,2.0196053970807296e-08,0.0008660258075690655,7.80903739834542,-7.203578992130092,-5.813776741499454,-2.9653701486227972,-1.7040502970937095,89.53463287513144,0.9739990919950904,0.00041780433263554224,7.5769334228299e-09
humanized_agents,146524,540,1536,535,1452,84.1486779456457,0.9721446335317352,-1.6302499861035535,0.00033393656556610194,0.000623892050391938,0.0011686291138389778,3.4894447566169947e-09,1.0151879468562445e-08,1.7656511169942623e-08,0.001317576101703562,7.605585917979559,-6.79749241419423,-3.885979054967681,-1.8182103835169883,-1.7486270713742367,86.20120449535301,0.9761891198420788,0.0006381776248230822,9.123389906084736e-09
humanized_agents,315359,540,1536,535,1454,82.15229759416349,0.9791486386415874,-1.6316965350728847,6.554308762749999e-05,0.0005038736357105881,0.0009998333611064823,7.025837965357422e-10,1.1862149711895274e-08,2.129468263336214e-08,0.0010560519902518277,4.5525202697017555,-3.7710448651165875,-3.2622337761499205,-1.928126231873684,-1.7189770129985695,83.24502336424575,0.9868733802223714,0.0002746843774083613,1.0575503764462273e-09
humanized_agents,316665,517,1121,1038,1109,521.1381774539263,0.9838048675584509,-0.023028557902273306,0.0014249340110389426,0.0020611823182735437,0.002423726854158853,-1.513384338527529e-08,1.1410214896091486e-08,3.905965541373463e-08,0.0038332754407741617,42.79671105456825,-39.01613982559859,-30.952443512788108,-11.602680942588545,-0.06189493664288233,530.4865533000711,0.9823777326908852,0.0017410240740013756,3.7272836286946095e-08
humanized_agents,236697,517,632,1011,606,494.68373735145167,0.9875650678365444,-0.05258306161094172,0.002558431653565585,0.004373441898166748,0.004535281401929578,-4.370003735396465e-09,3.074514537183582e-08,9.413763541784555e-08,0.004949331508838583,31.745535206149256,-26.352998927753703,-11.61550212013077,1.30345906144454,-0.050370893848920927,501.5098226838486,0.9863889299398626,0.0022289127327039253,9.146561413453772e-08
humanized_agents,504495,540,1617,540,1516,101.0,0.9532687404021086,-1.5707963267948966,8.466782379262467e-05,0.00025428414764943545,0.0004823818265659653,-6.090078291772404e-09,-1.8320912839009965e-11,3.691380938540511e-09,8.034064433196755e-05,3.0,-2.5999999999999996,0.0,1.0,-1.6040206833040116,103.10344132168707,0.9795987282798423,0.00022507835198740624,9.569971119633092e-09
humanized_agents,239815,540,1617,537,1523,94.04786015641186,0.9732172982258542,-1.6027003912799191,0.00020701280832812903,0.00044235442991175366,0.0007511333810299166,-7.306241769699674e-10,3.6469690179564164e-09,9.950693250763344e-09,0.0007442318741760483,8.431877117471407,-6.9156278401051745,-4.561507293058302,-1.8522484159691286,-1.6934866592703022,96.19597511273928,0.9776693884145373,0.0004210239587219037,5.98143703277793e-09
humanized_agents,315003,540,1617,535,1535,82.15229759416349,0.9791486386415874,-1.6316965350728847,6.511744597978363e-05,0.0004931703040617982,0.0010713329167038657,6.959185467012876e-10,1.0072163503161598e-08,2.1981904726431166e-08,0.0010793756227167055,4.5525202697017555,-3.7710448651165875,-3.2622337761499205,-1.928126231873684,-1.7189770129985695,83.24502336424575,0.9868733802223714,0.0002747523726302082,1.1414429914934947e-09
humanized_agents,944598,540,1617,539,1516,101.00495037373169,0.9411305876000775,-1.5806969933828852,8.027932730035272e-05,0.00012259132822235567,0.0001863546551193912,-6.0769000354919824e-09,7.276210990623071e-11,3.817021259035921e-09,2.166565560273854e-05,4.534431216542747,-4.298799201359959,-1.7820908711303374,-0.8593638200784071,-1.5569673913268995,105.43312384835376,0.9580001681350997,0.00011308162577059982,3.210876103364105e-10
humanized_agents,152342,540,1617,536,1536,81.09870529176159,0.9850534409169825,-1.6201389590478665,0.00031054043310933615,0.000738673864937619,0.0012860853376274915,1.3060751548565104e-08,1.7072713614860797e-08,2.310383566563115e-08,0.0013470481087203931,5.413156701092191,-4.796624047209254,-2.9346954324827825,-1.0505716422165248,-1.6996685557609994,82.12648527727237,0.987485401548102,0.0005833426993967608,1.7072713614860797e-08
humanized_agents,160804,540,1617,536,1536,81.09870529176159,0.9850534409169825,-1.6201389590478665,0.0003138225460928575,0.000699899971779545,0.0012700984207649527,6.925680397490314e-09,1.8607112142297007e-08,2.42978098242185e-08,0.0013344892651195703,5.413156701092191,-4.796624047209254,-2.9346954324827825,-1.0505716422165248,-1.6996685557609994,82.12648527727237,0.987485401548102,0.0005695041522067054,1.8607112142297007e-08
humanized_agents,314180,565,1555,560,1473,82.15229759416349,0.9791486386415874,-1.6316965350728847,6.576863959233477e-05,0.0005217672439782312,0.0010708548991611637,7.130395851974918e-10,1.354102881456067e-08,2.0613254160098054e-08,0.0010929880612073313,4.5525202697017555,-3.7710448651165875,-3.2622337761499205,-1.928126231873684,-1.7189770129985695,83.24502336424575,0.9868733802223714,0.00027597383434031103,1.0963019500494433e-09
humanized_agents,688312,565,1555,565,1456,99.0,0.9824576061837457,-1.5707963267948966,8.228271459181315e-05,0.00016459550654267138,0.0002563752112387613,-6.8853720654912015e-09,-3.45132944095031e-10,6.811000241738072e-09,7.24952878062926e-05,2.0,0.0,0.0,1.0,-1.58426764596489,100.73235610099526,0.9828023867598373,0.0001626607007519959,3.6288722238586715e-09
humanized_agents,153717,565,1555,561,1474,81.09870529176159,0.9850534409169825,-1.6201389590478665,0.000318215538810432,0.0007321563536541972,0.0012595914732550953,8.98180452928792e-09,1.9699074433584175e-08,2.1551009978783326e-08,0.001299547628232928,5.413156701092191,-4.796624047209254,-2.9346954324827825,-1.0505716422165248,-1.6996685557609994,82.12648527727237,0.987485401548102,0.0005787998201244079,1.9699074433584175e-08
humanized_agents,504972,565,1555,565,1454,101.0,0.9532687404021086,-1.5707963267948966,8.598914753464454e-05,0.00026021337496747333,0.0005140121028451307,-5.91440476966264e-09,4.0932125850642833e-10,2.518536461658282e-09,7.010164738871364e-05,3.0,-2.5999999999999996,0.0,1.0,-1.6040206833040116,103.10344132168707,0.9795987282798423,0.0002247437468865792,5.186382655943899e-09
humanized_agents,159839,565,1555,561,1474,81.09870529176159,0.9850534409169825,-1.6201389590478665,0.00030899218802876005,0.0006330833967742715,0.0012099518416149996,5.263690509954846e-09,1.0501265661798784e-08,2.823629869146919e-08,0.0012182387747998607,5.413156701092191,-4.796624047209254,-2.9346954324827825,-1.0505716422165248,-1.6996685557609994,82.12648527727237,0.987485401548102,0.0005547962256115136,1.0501265661798784e-08
humanized_agents,98927,565,1555,563,1637,82.02438661763951,0.9973698042818072,1.5951817359676153,0.0006898930665746809,0.001119002390606741,0.001602307322544464,1.2870493674052243e-08,2.9308647114859568e-08,3.385244932396376e-08,0.001602307322544464,0.9997026906430501,0.07802557585506739,0.5120428415488792,0.8387749404419739,1.614005788828141,82.13023905547419,0.9987111636462767,0.0009433101216947395,2.9308647114859568e-08
humanized_agents,1220688,541,1572,541,1473,99.0,0.9516629856508317,-1.5707963267948966,7.62051608462463e-05,8.408307407718826e-05,0.00016536902510322243,-1.7315302445079773e-09,7.541292244608775e-11,2.7932542897076644e-09,4.368147468658542e-05,4.0,-3.0,-3.0,-1.0,-1.5885968026651809,103.52733584216011,0.95626917465487,9.096242340935559e-05,2.8184535293607876e-09
humanized_agents,315954,541,1572,536,1490,82.15229759416349,0.9791486386415874,-1.6316965350728847,6.501142542520104e-05,0.0005141811099153187,0.0010246776534881736,6.729532810857807e-10,1.2380345694969566e-08,1.906803283375714e-08,0.0010556232237109216,4.5525202697017555,-3.7710448651165875,-3.2622337761499205,-1.928126231873684,-1.7189770129985695,83.24502336424575,0.9868733802223714,0.0002739025913367435,1.021024306355167e-09
humanized_agents,466744,541,1572,540,1472,100.00499987500625,0.9555442922682675,-1.5807959934815619,8.841143858009026e-05,0.0003204652281686352,0.0004996439227888922,-7.321455817151915e-09,1.777232143515048e-10,3.72569951326868e-09,4.223329673114283e-05,10.569471539634197,-8.949552533559704,-4.034798265129989,-1.043947803914674,-1.5450901018452872,103.72828767000999,0.9641053768587349,0.00026160650602138685,8.914854272815317e-09
humanized_agents,246399,541,1572,537,1481,91.08786966440702,0.9660248818161344,-1.6147240938717864,0.00031936371915699754,0.0005316635373042758,0.000630743471101644,-3.9405886540825606e-09,4.731944272134217e-09,8.654928125574339e-09,0.0005247832396081632,7.1908586995524395,-5.939319933523465,-3.6722782213744902,-1.9102433797284344,-1.6605349239475051,93.1725271981865,0.9776258346052455,0.0003982327578833864,6.453107265459839e-09
humanized_agents,357898,540,1667,539,1566,101.00495037373169,0.95046265212133,-1.5806969933828852,0.00017111329765075157,0.00028169229112492245,0.0005128493982088897,-6.404045424175136e-09,-1.1012740700235622e-09,8.544158461499784e-09,8.399126490844952e-05,7.623388726501998,-6.013566639580927,-3.019653976081961,-0.0415821203263745,-1.5514372744312093,103.8265038268395,0.9728243430231113,0.00031072197131445386,1.3690849771691778e-08
humanized_agents,155677,540,1667,536,1586,81.09870529176159,0.9850534409169825,-1.6201389590478665,0.00030609544885956897,0.0007329569107225186,0.0012914385574177214,1.1534948369300251e-08,1.6481414391904443e-08,2.223551608110485e-08,0.001342423341306431,5.413156701092191,-4.796624047209254,-2.9346954324827825,-1.0505716422165248,-1.6996685557609994,82.12648527727237,0.987485401548102,0.0005697807313685755,1.6481414391904443e-08
humanized_agents,60812,540,1667,530,1597,70.71067811865476,0.9752769021346714,-1.7126933813990606,0.0007307575767598834,0.0015497424208324464,0.0023188701017943765,5.910200953407309e-08,6.325936719394126e-08,7.68346964034595e-08,0.002060628842923638,5.374011537017761,-4.129503602129438,-1.5556349186104046,0.0,-1.841353021585216,71.78608809894168,0.985019242463739,0.0014663089670311023,6.325936719394126e-08
humanized_agents,156160,540,1405,536,1324,81.09870529176159,0.9850534409169825,-1.6201389590478665,0.0002943910157821779,0.0007213555701991142,0.001270208259644598,1.1014508820873149e-08,1.4856344135189505e-08,2.1425439680445584e-08,0.001319224781260813,5.413156701092191,-4.796624047209254,-2.9346954324827825,-1.0505716422165248,-1.6996685557609994,82.12648527727237,0.987485401548102,0.000568129204441686,1.4856344135189505e-08
humanized_agents,321811,540,1405,535,1323,82.15229759416349,0.9791486386415874,-1.6316965350728847,6.572610968224889e-05,0.0005061136339222791,0.0010466637592673354,-1.3439838473993458e-10,8.058394802331771e-09,2.1819287004444406e-08,0.0010563952543474727,4.5525202697017555,-3.7710448651165875,-3.2622337761499205,-1.928126231873684,-1.7189770129985695,83.24502336424575,0.9868733802223714,0.0002684838331277116,9.903532306340994e-10
humanized_agents,314203,540,1405,535,1323,82.15229759416349,0.9791486386415874,-1.6316965350728847,6.570100421636569e-05,0.0005093587782865701,0.0010439321444106133,7.072367760343616e-10,1.2126022170937604e-08,1.928337211947758e-08,0.0010705756402865849,4.5525202697017555,-3.7710448651165875,-3.2622337761499205,-1.928126231873684,-1.7189770129985695,83.24502336424575,0.9868733802223714,0.0002754141330280021,9.6913129271717e-10
humanized_agents,229258,540,1405,534,1318,87.20665112249179,0.9701991112478024,-1.6396528160959412,0.0003929880164618716,0.000663123683854133,0.0007977610023907512,-3.5290716202036633e-09,8.585304852998605e-09,2.1557044970752012e-08,0.0008787346221441124,7.80903739834542,-7.203578992130092,-5.813776741499454,-2.9653701486227972,-1.7040502970937095,89.53463287513144,0.9739990919950904,0.0004109242120885758,1.004293063585548e-08
humanized_agents,294419,540,1405,541,1306,99.00505037623081,0.9720066038480637,-1.5606956602095747,0.0001667463070469642,0.0004086080225653325,0.0006209048946081465,-7.445058935994179e-09,-1.7522807868147178e-11,6.9798559240835975e-09,8.595495960116899e-05,9.50456564007684,-7.569310829621237,-2.9846962238498476,-0.18180890703653826,-1.5267807872401251,101.5269297265121,0.9751604883839727,0.00035872831762712783,5.784755410372917e-09
humanized_agents,507768,540,1405,540,1304,101.0,0.9532687404021086,-1.5707963267948966,8.552145516024188e-05,0.0002588438308886972,0.0005055289710615617,-4.5847348381523815e-09,-5.535914781703269e-10,3.2623466786844727e-09,7.800312012480499e-05,3.0,-2.5999999999999996,0.0,1.0,-1.6040206833040116,103.10344132168707,0.9795987282798423,0.00022345443680240454,1.0378723605959703e-08
humanized_agents,160104,540,1536,536,1455,81.09870529176159,0.9850534409169825,-1.6201389590478665,0.00031723973474507335,0.000713748995374626,0.0011407730590208593,5.477024880077077e-09,1.6937374798947305e-08,1.9583958443030897e-08,0.001157596532631047,5.413156701092191,-4.796624047209254,-2.9346954324827825,-1.0505716422165248,-1.6996685557609994,82.12648527727237,0.987485401548102,0.0005544628661905115,1.922960549208061e-08
humanized_agents,352154,540,1536,539,1435,101.00495037373169,0.95046265212133,-1.5806969933828852,0.00017571616953916585,0.0002945291215668949,0.0005475076764718971,-5.9242538493313615e-09,-4.2433131643455115e-10,6.0942139398121675e-09,7.90263948158685e-05,7.623388726501998,-6.013566639580927,-3.019653976081961,-0.0415821203263745,-1.5514372744312093,103.8265038268395,0.9728243430231113,0.00031581534028732317,6.20191297989274e-09
humanized_agents,440909,540,1536,539,1435,101.00495037373169,0.9400518977628272,-1.5806969933828852,0.00016527056758590798,0.0003022289384208538,0.0005052004363459081,-6.841258228438164e-09,-8.731331018711893e-10,5.433035333789231e-09,4.154031487558676e-05,4.405724653627779,-3.3166691212703503,-0.9157966976642011,0.9108464452443946,-1.5818931402912952,103.57052242596023,0.9752287427722246,0.0002478837066432121,1.4231252464106401e-08
humanized_agents,278360,540,960,524,522,438.2921400162225,0.9846416849759317,-1.607309771541773,0.0014967478096360948,0.002271033035769743,0.002435779466524669,-1.4593780909353764e-08,8.173506744913691e-09,3.950733887098032e-08,0.0026849174121832287,34.9036603746391,-31.963155897528704,-20.792068047724285,-6.521677527445963,-1.6447171422533553,445.39685872183037,0.9840485657532554,0.001671013152556362,4.493471321950479e-08
humanized_agents,478652,540,960,536,1916,956.0083681642122,0.9860027384627283,1.5749804027969714,0.0006126147840969833,0.0025092173712373492,0.0033425164307820904,-2.7890976240602753e-08,-3.0791786995944943e-09,1.8025657150582287e-08,0.0003490705995287547,35.78629763010971,4.294523078164926,14.489412918633219,31.932774875832727,1.5360805302724552,961.0303417441099,0.9947743860294945,0.0020592565948644704,5.962018473183053e-08
humanized_agents,312949,540,960,1041,948,501.1436919686808,0.983667490364059,-0.023947516922207607,0.0014156049629444583,0.0020184291625485566,0.002308516777970154,-1.4786474589123662e-08,1.3473362374247622e-08,4.230103550376746e-08,0.003593239021497826,40.77273709608415,-37.80712059962253,-29.431678451460538,-11.388350470061734,-0.061457674748436775,510.0041989909712,0.9826265998597253,0.0016962426837363966,4.303326402656492e-08
humanized_agents,312561,540,960,1041,948,501.1436919686808,0.983667490364059,-0.023947516922207607,0.0013371086990718892,0.0019612702768002366,0.0023157720618641967,-1.702408232394634e-08,2.0160499510638908e-08,3.942769867902556e-08,0.003597475261186329,40.77273709608415,-37.80712059962253,-29.431678451460538,-11.388350470061734,-0.061457674748436775,510.0041989909712,0.9826265998597253,0.0016955885106238423,3.3289303663014605e-08
humanized_agents,332078,540,960,43,946,497.19714399823334,0.9917416485689567,-3.1134310866019006,0.0017390932097798668,0.0021127355700160566,0.0025910915765843335,-2.1799782236694364e-08,6.0386493339060425e-09,3.973787853365212e-08,0.0020511760344961117,24.849298008123515,9.317430833867503,17.887270889133667,23.21051144260194,-3.118900828345335,501.04457306821064,0.992321184028764,0.0015775167909305911,2.8605716193129772e-08
humanized_agents,361578,540,960,539,189,771.0006485081578,0.9773850104956321,-1.572093342928813,0.001089285171371598,0.002192320803532385,0.004119626790264786,-3.4461517700465016e-08,-1.920002710945844e-08,3.0673650384283596e-08,0.00041656252603515786,59.54080594980754,-46.1932166580054,-20.123199675669063,-3.2285316553448444,-1.5479511983002667,783.1820271927528,0.9844462995042698,0.0023157842628107406,1.2392453772792308e-07
humanized_agents,997325,540,960,539,191,769.0006501947837,0.9853200995419935,-1.5720967161789396,0.0004341445297523109,0.0006331096876866051,0.001113153636556373,-1.0506968839961889e-08,-1.29035526247397e-09,1.0122209669409094e-08,0.00017503938386136881,21.730800872232287,-13.428857306407059,-2.0520138696895787,0.8202853922688125,-1.559148370770132,774.8799491114916,0.9924126325330146,0.0008044407327166296,2.727037709041021e-08
