type,duration,startX,startY,endX,endY,displacement,meanResultantLength,direction,v20,v50,v80,a20,a50,a80,v_last3_median,maxDevSigned,dev20,dev50,dev80,avgDirection,length,ratio_end_to_length,speed,acc_first5pct_median
humans,350442,405,1634,199,1178,500.371861718862,0.9739229222582334,-1.9951082435112835,0.0010196556930955492,0.0012488725102135197,0.0027086583260756956,-2.180688116076311e-08,-3.9481242847294e-09,8.104239683263317e-09,0.0012462227373749516,50.38652635940101,18.614955621212314,35.69145542807166,45.91225398063586,-2.079949179140106,515.0443543126429,0.9715121766292105,0.001517187977578903,8.104239683263317e-09
humans,327750,442,1622,234,1203,467.78734484806233,0.9779897532080374,-2.0315758748260833,0.0012604233834474432,0.0015980636802872038,0.0022223200794264145,-1.2539964652295477e-08,2.390495429426276e-09,2.4635686272918058e-08,0.0022084414241619744,40.826243399558074,17.1338538510555,34.56698899208577,39.61415417516026,-2.0378104918472797,479.1854639945138,0.9762135540351409,0.00151372235997016,2.8070314300755175e-08
humans,271819,433,1620,231,1190,475.0831506168157,0.9792926527227248,-2.0099667161201205,0.0018457648243657906,0.002309643509664824,0.0026608991325942394,-2.2830007708904306e-08,9.032964865657614e-09,3.106544005542834e-08,0.002627049551589818,41.55483092668794,13.490691033093324,33.072105334825295,39.96521445845601,-2.0054231535217193,485.498189402271,0.9785477288838544,0.0018635878879857477,1.8351714059507485e-08
humans,305686,343,1542,142,1169,423.70980635335786,0.9549075926192763,-2.0650573887982158,0.0012277535970690826,0.0015183926281014683,0.001749457482832469,-1.9379756408540736e-08,-5.967701055794527e-09,2.148140034012337e-08,0.0015764998519430967,59.34486203283675,20.105741883385814,43.76108299116561,56.23896271149203,-2.107056540613523,444.9390325536649,0.9522873368100234,0.001511706398464524,-6.0593183559389405e-09
humans,249065,341,1601,216,1211,409.54242759450455,0.9771903078102182,-1.8809643875828825,0.001516660667847558,0.00184187320601527,0.00229152330205612,-1.6091385513126305e-08,1.590573047796784e-09,2.1169810109203517e-08,0.002067297426126695,35.24665340483931,11.647144907591514,27.872570046154536,33.561846279841795,-1.8804457779524253,419.38905965766713,0.976521485631504,0.001764444545846325,1.590573047796784e-09
humans,147471,342,1595,204,1207,411.8106360938241,0.9776207035961823,-1.9125135054635043,0.003178736651748928,0.0034398778932872216,0.0037900803913210866,-3.181071120787733e-08,3.2474436216392214e-09,2.386414739285707e-08,0.0034282795694305867,35.977701160259556,9.800621077403319,25.776410489751292,33.32988222497695,-1.9093914688406728,420.8342177810505,0.9785578707577407,0.0030888048572868766,6.115195804893407e-09
humans,294217,384,1769,191,1185,615.0650372115131,0.9502859395227806,-1.889976192766896,0.0014368466391211326,0.002352180344306073,0.003333014184458689,-3.4408552599296414e-08,5.068115398399917e-09,4.8413792972782406e-08,0.0022546978240852284,81.87426849736953,30.003981503591408,52.80417197381881,72.62971766778847,-1.9452219436487923,647.9966811306632,0.9491793015641854,0.0022924546057370497,5.992406287646057e-08
humans,689422,472,1711,153,1152,643.6163453486868,0.9653832687444681,-2.089364295027593,0.0006815699085261883,0.000927033147936881,0.0013024498472032026,-1.6321584726947844e-08,1.30939660912864e-09,1.757559932347677e-08,0.0013186813186813187,74.53042537944282,30.91593329442251,59.698608150145546,69.96279744201478,-2.147962636932343,669.7828221545018,0.9609328935584749,0.0009883117439981198,2.76055602292431e-08
humans,1027766,387,1662,138,1178,544.2949568019163,0.9557150886141969,-2.0459471260055815,0.00038019900413292275,0.0005011777183442065,0.0006926933369102628,-8.71784049310792e-09,-3.0219240671784256e-10,1.1358366938164338e-08,0.0006563304406050767,73.2635853073177,31.69090542626036,51.25529761274793,65.90691233072565,-2.145115001949019,573.4600197760755,0.9491419419516857,0.0005642331156360787,2.5968456386071153e-08
humans,350508,319,1508,148,1138,407.6039744654117,0.948290036922753,-2.0037181530398267,0.000993194664372147,0.0012783376264718983,0.0015991805923167967,-2.0462349587577713e-08,-1.9823688036225797e-09,1.9010498858352695e-08,0.0015057737245176186,58.0391789138638,22.901641261577375,43.91272195879647,53.07406540471735,-2.048285475173517,432.34565118766443,0.9427733882501496,0.001273897872604996,1.9583700197641045e-08
humans,395793,370,1587,241,1195,412.6802636424475,0.9864104472985188,-1.888715482314951,0.000799337613735509,0.000987797054647886,0.0013381244987916705,-1.750193895140973e-08,-1.1957127865176865e-09,1.2819176003049238e-08,0.0011961748995764708,26.616247414043297,14.131521455682604,21.94071487713538,25.431310689219266,-1.919065060908283,418.87973320843497,0.9851998817930334,0.0010903300645495044,-3.7467799945036036e-08
humans,462859,341,1599,176,1159,469.9202059924642,0.9728211946534934,-1.9295669970654687,0.000656928205887271,0.0008520859388281887,0.0016028882320084355,-1.871670080755483e-08,-3.646971263279687e-09,1.2175221698457815e-08,0.000636975751001304,40.84736037144957,14.232203499049477,29.26028679903264,37.219084808369516,-2.0168235143536744,481.4887305106287,0.9759734261985824,0.001065990521009535,2.971463017470798e-09
humans,363133,362,1618,205,1188,457.7652236682031,0.9751962837388184,-1.9208737872689488,0.0009338263657078586,0.0012455180744209739,0.0017662021756648207,-2.23240246704125e-08,-6.3844392755179525e-09,2.531241882297436e-08,0.0009409058652045902,41.580266511892574,13.373667730682271,33.41887764521029,40.28265811071236,-1.9740545475238505,469.8087534400506,0.9743650375101316,0.0013358908145428275,-2.1059435579815035e-09
humans,937954,398,1610,387,1602,13.601470508735444,0.22412635973237058,-2.5127963671743605,0.00039034172572829023,0.0007761631309336419,0.0015168129023173963,-9.266512097767866e-09,-5.67897136125281e-10,1.0116512078696174e-08,0.0016113859053207876,210.05081753220085,92.9311282326573,169.61401331704144,200.654774661842,-2.4094262209281356,781.811977356528,0.017397367784930718,0.0008435214781322489,3.4991957836478615e-08
humans,339250,359,1334,352,1535,201.12185361118767,0.9914268622063048,1.6056081282607693,0.0003891867948392125,0.0007901668129938542,0.0008793687421849889,-1.0406881533760224e-08,-5.693296258691689e-10,7.78750197419776e-09,0.0002778802864822829,4.231265696492477,-2.9434891801686796,-1.6532266087940641,0.7110117445339885,1.6255757910932538,202.33024880719037,0.9940276097957343,0.0006167345353454946,7.465662561073998e-09
humans,564579,330,1646,155,1158,518.4293587365592,0.9754853410043196,-1.9151177882209367,0.0005190361030223602,0.0007535524580146321,0.0015784013977595947,-1.4552511688864676e-08,-2.7139421728578972e-09,1.4160625609287718e-08,0.0017555588970525678,53.66980000478487,33.70719598632888,46.396870845855844,51.36476079382606,-1.9428929885202022,536.364039247449,0.9665624851806746,0.0009685297715522236,2.312633356857116e-08
humans,621889,372,1613,170,1171,485.9711925618637,0.973151431744966,-1.9994674138071424,0.0005043034311602514,0.0006946556918410163,0.0009551710960712579,-1.3060216550291662e-08,-9.32183803996547e-10,1.3167981897278483e-08,0.0009506861554414353,53.16364507904674,21.828454365943948,40.70611654101651,49.255594501011224,-2.0956921816991825,502.9653347543791,0.966212100480415,0.0008246036297428291,2.2651345766868756e-08
humans,158714,308,1288,375,1632,350.46397817750113,0.9936379405611847,1.378437098173877,0.0019621668609289193,0.002639649942513236,0.0035592264333193352,-3.035947792624257e-08,-2.5334714072907388e-08,2.476905059682446e-08,0.0019036082028208012,16.095805421528876,-13.461012525545934,-7.2560952290281735,-0.6882305030442741,1.4064187199989593,352.52330718429937,0.9941583181456947,0.0023915612788362474,2.476905059682446e-08
humans,192138,319,1312,371,1656,347.90803382503253,0.9964714736792378,1.4207693700107888,0.0013100636961487799,0.0022151277051137806,0.0026477650234989283,-2.2216548318101944e-08,-6.769542876949835e-09,3.8889642124806504e-08,0.001303728764059744,6.024580625390518,-2.276463671426188,0.0,4.3229815174557915,1.4387174238473819,348.95350767894746,0.9970039737933318,0.0019278453743719717,4.151482252069514e-08
humans,226305,353,1350,366,1636,286.29530209208815,0.998073152471423,1.5253730473733196,0.0010470223674049774,0.0011925689851623135,0.001968363167133455,-2.0154926114732555e-08,1.6984364950730055e-09,2.758845174367526e-08,0.00111559255127435,3.950466499922548,-2.488339818342019,-0.5902995919424497,2.352116835586069,1.5340332613580843,286.872788435827,0.9979869601892617,0.0013331201336305618,2.9885028291226486e-08
humans,101604,271,1307,315,1486,184.32851108821987,0.9911652344395246,1.329765011587017,0.001738636667301315,0.0025715556824084536,0.002908673846290815,-2.350442284891197e-08,4.059671914093583e-08,6.337588477092312e-08,0.00284037576653146,9.846550537867355,0.5663800970541886,3.8843692479961573,8.411069947057602,1.3630150956585754,185.7733794299815,0.9922224145020401,0.0020444762554748916,5.47768031314302e-08
humans,542111,386,1669,167,1212,506.7642449897191,0.9692862943781073,-2.017675869391792,0.0006150985060879398,0.000860243668902026,0.001400720368751558,-1.1778486093989912e-08,-2.8302911283009235e-10,1.3951970252094427e-08,0.0016390056602113203,61.332267039934024,35.32924861414249,50.43962799806163,58.80959498356996,-2.0805079185631303,531.2665097808442,0.9538795231018181,0.0010002400685712107,8.913870574730426e-09
humans,406512,374,1599,167,1204,445.9529123124996,0.9671636513345578,-2.053498800778416,0.0007577104450059783,0.0010893478158668023,0.001790313126605326,-1.4016422523974823e-08,-9.191753217410832e-10,1.7435710005711393e-08,0.001010077449591724,45.86582895923986,19.64960819419317,34.08767961884642,42.2354008236669,-2.1162099620725985,461.26684381177915,0.9668002768793665,0.0011669576313377821,1.1131141141268343e-08
humans,644332,290,1579,120,1178,435.54678279147004,0.9665351302905064,-1.9717689290462397,0.00036838035003511794,0.0006012490144092749,0.0011414069502480083,-1.2163483003547197e-08,3.78032532819131e-09,1.3476732306805352e-08,0.0011807639149617089,46.13970483538507,26.498645968705876,42.15850219881273,44.411302675747436,-2.000202754014456,453.6546633424465,0.9600844386398217,0.0007164997194086218,2.1896392213854017e-08
humans,215359,292,1588,148,1190,423.24933549859236,0.965791556163547,-1.9179524751010526,0.0020319603162055546,0.002409864997258249,0.0028602518373822164,-2.2809769808977904e-08,3.94008300598672e-09,3.533904563289557e-08,0.00237254234037694,45.87839453339102,12.712128640820735,30.365080159807466,40.32894695485415,-1.8919927981087876,436.77984230705385,0.9690221354149635,0.0021403851808094137,-2.9436921865498477e-09
humans,1816835,290,1567,272,1768,201.80436070610565,0.46922502491708723,1.6601103197881188,0.00017838030681412772,0.0003568087929297465,0.0006478695282798361,-9.563272978458674e-09,1.3869607737859654e-11,7.886220520142807e-09,0.000829627589385013,92.15360825172368,23.57431714237513,41.90692396541524,74.00831155353788,1.6182896103210977,663.0980847625347,0.30433561088986527,0.00036727132005510727,-1.1583496218047133e-08
humans,564964,214,1738,114,1179,567.8741057664101,0.9555100531445752,-1.7478147420427619,0.0007298823907979573,0.001076261010446608,0.00146325546562851,-1.672607258231634e-08,-3.224150752864548e-09,1.908919767835042e-08,0.001404193961537109,81.47932707294942,36.80252328426593,65.72583539379217,78.18880901441227,-1.7991820777308007,600.9017614420989,0.9450365137948241,0.0010843587909535957,1.5211571118929292e-08
humans,350634,263,1670,96,1156,540.4488875000114,0.9550369425230757,-1.8849402403090956,0.001036363284626496,0.001595214890093068,0.0026423527332869734,-2.471378359394033e-08,-3.8430230236072933e-10,3.451038197341378e-08,0.002019918754232829,76.57708426682463,29.76451681566217,64.85719706472568,73.25947173866496,-1.9368593304339876,571.1489085963314,0.9462486566388282,0.0016801956538002865,2.9936686535383186e-08
humans,643960,304,1666,246,1353,318.3284467338727,0.9388236086050991,-1.754021547443222,0.000199984138407484,0.00042640211592443974,0.0008277247356243726,-9.977315219455475e-09,-8.55682570555986e-10,7.90896996122764e-09,8.870753126940477e-05,38.54823571661108,2.751874703589872,19.404486351683374,34.007642455687794,-1.8930805162774635,333.01265163935983,0.9559049638708934,0.000546197269181965,1.6699370062945525e-08
humans,543675,285,1637,161,1267,390.2255757891838,0.9699311618420154,-1.8941676253153572,0.0003874998661294151,0.0005543512502470015,0.0008958293654867931,-1.6661145612401257e-08,-2.8033448906906826e-09,1.7769089801761025e-08,0.0007464838017276828,37.967783044554274,18.470342404962835,27.99406465839031,36.34513184154322,-1.9861229129896336,402.67832777395677,0.9690751870019602,0.0007561054582109675,2.0903357643197506e-08
humans,643285,238,1538,169,1304,243.9610624669437,0.9481151787743611,-1.857541730926838,0.0001280655430015146,0.0002687785035070902,0.0005811191838889204,-1.113492115931209e-08,-8.161635826552052e-10,8.36925576061605e-09,0.00019819783526855078,23.06925516346521,6.613350440784431,12.333935463195953,18.199625608703897,-2.0017391963760773,252.91054895053188,0.9646140245208251,0.00040015972328666616,1.1821262469240316e-08
humans,711597,334,1585,202,1275,336.93322780634145,0.9376412631133445,-1.97334984766103,0.0002788276707923955,0.0004349338900487126,0.0006839362467321523,-1.0189432847141844e-08,-7.343428832962796e-10,1.099094047445636e-08,0.0002623524267599475,43.444809807875224,11.761380810674131,27.13890838114572,38.559568863500125,-2.129552091059506,355.76704738476,0.9470613714314865,0.0005080114854140363,1.091862997451802e-08
humans,1071789,265,1417,377,1785,384.66608896548183,0.9626360315662447,1.2753554896511765,0.00012857428160725992,0.00026994843470288653,0.0004019689195866277,-1.0608401462883343e-08,-1.6887287140652398e-09,8.832032955031608e-09,0.00012446871698407807,5.698448766032766,0.4824963918684681,1.8301587277769467,3.909884554796204,1.2599362913815029,392.6048296267179,0.9797793097227456,0.00037017866570120735,1.6201919062401628e-08
humans,56333,415,1392,283,1397,132.09466302617983,0.9975353597709485,3.1037319663251544,0.0023337867127705223,0.0041574833542341524,0.004959696638396958,1.5127356391267214e-07,1.9753779102767083e-07,2.4380201814266953e-07,0.0041574833542341524,3.050842409281361,-2.6057070900115247,-1.1544751052491502,0.0,3.081500311258696,132.32884608365367,0.9982302947210331,0.0029527802317004057,1.9753779102767083e-07
humans,90960,184,1355,378,1384,196.1555505204989,0.9991705816753488,0.14838578833786908,0.002337678208116219,0.0028769380504973466,0.0037578748335866125,2.776379265290823e-08,3.57894704723638e-08,7.64698258462288e-08,0.0037578748335866125,3.385068626598001,-2.866092743785235,-0.5352894665554068,-0.08462671566494973,0.14141968916419545,196.34905597744202,0.9990144823667227,0.0024552532290135426,3.57894704723638e-08
humans,102532,183,1375,330,1372,147.03060905811415,0.9964690548341547,-0.020405330686538086,0.0013503781058696435,0.0020347769120650904,0.0028663560351684654,3.09116502710069e-08,4.51013292796526e-08,5.7427145513189944e-08,0.0028663560351684654,3.6931085539159954,0.0,0.6325213545380987,3.325838089990648,-0.01129392516411504,147.48838757615712,0.9968961724677707,0.0016165945544003018,4.51013292796526e-08
humans,68243,385,1375,223,1366,162.24980739587951,0.9932487678718916,-3.0860941483440762,0.0017662188639896745,0.003995346542965696,0.005447865418255854,9.134435868533169e-08,1.940429095334626e-07,2.2624767571977836e-07,0.0053430537096769174,2.551620902636054,-2.285364808447944,-1.4422205101855958,0.0,-3.137290436568486,162.59741458174204,0.9978621604362118,0.002870007670804216,1.940429095334626e-07
humans,1129366,761,925,881,339,598.1605135747427,0.9913254963287047,-1.368810635247829,0.00035871183993759387,0.00044806849855824117,0.000552350804053032,-9.59845277698157e-09,-5.376625310426286e-10,1.0815325301464633e-08,0.0006634516618376314,17.079027732785086,-14.350663083225056,-7.733710091216112,-4.333285031654164,-1.3559619523023445,602.9652731657504,0.9920314488995672,0.0005393070830086575,2.1503802458711895e-08
humans,1016526,715,938,890,243,716.6937979360503,0.9909483231538838,-1.324125617905494,0.0003791585553595718,0.0005421356978875418,0.0008879999906709463,-1.0256493654496771e-08,-2.2544503509788933e-09,1.2181638328646934e-08,0.0011770031688546855,24.31303305565205,-20.58061621640561,-10.244960987725978,-1.7231905781193848,-1.28910373292066,722.1888303071347,0.9923911418447894,0.0007182692350912418,1.3143809251280669e-08
humans,598348,721,941,871,324,634.9716529105847,0.9897670947100885,-1.332311078896258,0.0007815590692752955,0.0009391473551630606,0.0015731574171403897,-1.1415987019086963e-08,-3.200944724167295e-09,7.502263494076855e-09,0.001303172052214327,39.307266530077165,-34.94927670908957,-29.421785861408775,-14.672466018434907,-1.2813118287508651,642.7834844891122,0.9878468694871082,0.0010950949194486771,-4.727570122466024e-09
humans,384037,705,909,865,362,569.9201698483745,0.9874319414173018,-1.2862301795591606,0.0014285233033319337,0.0017816503943085427,0.0023310506248441524,-1.961461779007729e-08,-6.507518699127548e-09,2.371473663913067e-08,0.0018858415081109412,36.72970550519235,-34.166539508823696,-28.983006522465352,-16.380188829750757,-1.2599172163028707,577.8476992313895,0.9862809363201418,0.0015496922573579887,3.772793463023153e-09
humans,226090,743,875,884,419,477.3017913228485,0.9845122885109897,-1.270911074470217,0.0027372927404637625,0.0029361057290970766,0.0031574413602651875,-1.8498379182297474e-08,4.6792543067396344e-09,4.1980456969006925e-08,0.0031307304577461595,33.01056121396911,-32.15575612541241,-23.233728013601834,-8.038939031353102,-1.2883350478040108,483.81608011390597,0.9865356091729655,0.0022482577748373853,4.169461038184917e-08
humans,362587,765,880,899,415,483.9225144586683,0.982652539360588,-1.2902258797541943,0.0010199306838071694,0.0013365695166486326,0.0020560805516636822,-2.1360276312488804e-08,-9.619652754845848e-10,1.716258372221582e-08,0.0011124918780209298,35.65860129343875,-33.367738672095086,-25.484451811041573,-12.447860597555415,-1.2467320827886226,492.31803936072083,0.9829469484543889,0.001399274778053311,3.629961902598708e-08
humans,418241,141,1181,176,1526,346.77081768799405,0.9686769159275996,1.4696929550585982,0.0007868672819090101,0.0009255571604829614,0.0010980970465061539,-9.839332259176327e-09,8.346286640640836e-10,1.1873773111324887e-08,0.0009325032608887595,39.319917664663606,-36.312167453864625,-26.8621219689286,-13.568039062137313,1.5047965164712276,358.26206358301965,0.967925027338646,0.0008806337487876045,3.908474306600442e-09
humans,170191,155,1234,127,1409,177.22584461641028,0.9969998218076623,1.729451588981298,0.0010854127792177936,0.0013590793427311313,0.0014477317839336264,-2.3268904813983526e-09,8.7102252317861e-10,3.657530098833674e-08,0.0012893137145630954,5.727155665116891,-4.558025956927511,-2.6858385188134384,-0.26858385188134287,1.7263484996203446,177.80322327280857,0.996752709845353,0.0011163144915638074,8.7102252317861e-10
humans,958761,798,935,741,1141,213.74049686477292,0.2502328955231419,1.8407414244005376,0.0006547909644909482,0.0011741987737976729,0.0015093492650722232,-1.404511866636641e-08,-3.0684317680480284e-09,1.1336856729261056e-08,0.0007250691331429984,48.624384019165696,3.4153565220813005,36.006279169777656,40.296528389981155,1.7871773366788246,1019.1868357328992,0.2097166970480655,0.0010756010343853778,1.9964415444603676e-08
humans,226676,805,775,749,1113,342.60764731686885,0.98818106135623,1.7349853116058798,0.0010135577073468983,0.0018281066302176944,0.0022764712165049064,-1.9356803188744113e-08,-1.0270412823024104e-08,8.393412366421986e-09,0.0007120605251446373,23.502102370041133,2.6654396279584653,11.27820709858904,19.90498476437314,1.7090904014479187,346.3359420557016,0.9892350337169651,0.0016076346227844591,1.7199079168646933e-08
humans,470269,200,1615,63,1152,482.8436599977264,0.9533896356161772,-1.8584840456867648,0.0008345208462794808,0.00108948867813091,0.0016848904819245789,-1.5347647400776755e-08,1.7443305132142031e-09,1.7804204839871172e-08,0.0019815424827847226,61.38425841635689,32.000420177563804,53.05858215083664,59.205085141088134,-1.8547689080068581,510.6856204463866,0.9454812132279664,0.001112578174480321,2.8627043763989797e-08
humans,180798,211,1516,43,1142,410.0,0.9550431346678335,-1.9929829932403897,0.002511869026551074,0.002873743332943701,0.003221021382473057,-8.29798880425115e-09,-4.374221144269866e-09,4.527283786929469e-08,0.0026297662740701407,51.02926829268293,10.161951219512197,32.47317073170732,45.73463414634146,-1.9658069268574165,426.62221430011726,0.9610376259300366,0.002519129949278237,4.8151682140783405e-08
humans,214792,254,1567,111,1167,424.79289071263895,0.9304059269491934,-1.9141369734599598,0.0023070025382077096,0.0026281583257999445,0.0028076749082076584,-1.8558944923808973e-08,9.600918778081805e-09,3.500054836266463e-08,0.0026601738729834915,72.11749694917508,17.63353427933706,46.994665957120354,67.49265495451702,-1.889066181745668,455.37882534421726,0.9328340868540415,0.002234659070292557,3.00169639448593e-08
humans,136288,314,1497,171,1190,338.6709317316737,0.9584673787873892,-2.006709965502269,0.001660474026996469,0.0031193387508622896,0.00451750664378974,2.1021789971448737e-08,4.124120675723527e-08,6.963691378088499e-08,0.0045884616330743085,43.121504184984595,4.644626546355846,22.449520427173233,35.896201477462185,-1.8842860407021025,352.59340164347725,0.9605140940048528,0.0028220566474322266,4.124120675723527e-08
humans,192211,285,1546,63,1139,463.6086711872417,0.9622980336001771,-2.0701430484750265,0.002484288758484733,0.0027848012114419195,0.003255561565209933,-1.838374040968638e-08,2.343527719106231e-09,3.752554275044689e-08,0.0032460044690787028,53.47182125933068,11.49245113633376,36.87161406240414,52.11507355573573,-2.035891767687632,480.53131434875274,0.9647834747576323,0.0026471616583139297,2.8274174526019853e-08
humans,654714,229,1539,106,1244,319.61539387207245,0.98060865295122,-1.9658281203768946,0.0003060389339281597,0.000390477250938582,0.0005742624041246305,-8.598245404398178e-09,-4.5479893163160844e-10,8.116121008452125e-09,0.00019515342795424942,18.810107758471517,4.623682176558418,13.20962657289866,17.654343652353855,-2.0151929212086324,325.5473163525981,0.9817786165556934,0.0005060724788702282,3.051953813754879e-08
humans,124741,187,1590,101,1235,365.2683944717911,0.963415068766576,-1.808471002943578,0.002049870351736689,0.004000669227282136,0.005324383359381642,1.8456680587149897e-08,7.000722008013872e-08,9.107366672746455e-08,0.005455518466816763,42.79045281922707,2.0719011320275786,21.24875876880556,38.019714298255536,-1.6994718781406795,378.1966871943465,0.9658159546069428,0.0033297824193902668,9.046251612474398e-08
humans,56975,232,1497,152,1270,240.68444071023785,0.9926138729316897,-1.909628005582115,0.0032038701014666868,0.006119569880805507,0.007879664891485033,1.4776420160528224e-07,2.663109951081761e-07,3.000596078217561e-07,0.007567369605711105,13.577944591500929,0.0,2.1023378100671573,9.925028776064082,-1.8554222801704259,242.4224205762041,0.9928307791753118,0.005298850722977139,2.663109951081761e-07
humans,249246,272,1627,127,1213,438.65818127558043,0.9598816868404695,-1.9076863156242418,0.0018153403725001366,0.002430673466199021,0.002883026535461282,-1.9031980778457148e-08,1.0369176519019139e-08,5.008390175443701e-08,0.0029158124942772535,52.95923110893826,15.264277028936718,38.88905012644216,50.9029603302261,-1.8827545917880562,457.2269696128973,0.9593882479132021,0.0019200971314168376,3.651988506162185e-08
humans,147343,254,1547,131,1215,354.05225603009507,0.9780712078493837,-1.925600075725279,0.002273966138193512,0.0037469262407584495,0.004035393227146796,-1.965931104159342e-09,2.9293653319933906e-08,6.847500538719362e-08,0.004128046630511663,30.09442764034896,3.4740634441698,14.766181858633916,27.693652089499913,-1.864624663718634,360.8280202653987,0.9812216240015953,0.0026496597879658297,6.664016874889257e-08
humans,125207,231,1470,124,1210,281.1565400270817,0.971270491807685,-1.961209909477392,0.0028473218712197607,0.003446841184313681,0.0035428613703334163,-5.385643377173823e-09,1.501977087946051e-08,6.930325549310479e-08,0.0034770911599439906,28.368538036610254,5.251878543738554,16.634861133052425,25.128350204194014,-1.929403353996383,288.74068360855915,0.9737337202132583,0.0025347474266199568,1.501977087946051e-08
humans,497716,267,1474,151,1309,201.6953147695801,0.912750042596069,-2.183553157604076,0.0001433481375183323,0.00025504302297080163,0.000835023825262759,-1.102954732272827e-08,-2.5673955721749924e-09,5.345835485637943e-09,2.9353058588704944e-05,23.575163386577355,2.6435914022551095,10.674516671146382,19.68216269443424,-2.405270584136645,213.2285792205776,0.9459112634284041,0.00043827840354147585,-1.2399738566613354e-08
humans,148092,211,1337,187,1518,182.58422713914803,0.973919743766543,1.7026240083312763,0.0015139749436270068,0.001879583221415132,0.0020910656569084487,-2.322981207838145e-08,2.4105249975309403e-08,4.514456060171371e-08,0.001879583221415132,17.29065018082882,-14.776741903033308,-8.11406342822233,-0.411864711307674,1.6996197722961786,187.65662957611528,0.9729697669172416,0.0013742301915441164,3.829005169938318e-08
humans,699278,263,1636,87,1180,488.7862518524841,0.9483755786577037,-1.9391452482038596,0.0004060159519086004,0.0006675007008610786,0.000945686403756031,-1.0932342128026922e-08,-7.705060882971354e-10,9.283558690051948e-09,0.0003178097201819294,61.13101562647428,15.715662973103244,47.62818084954221,59.003296207078925,-2.0928393383235235,515.4552406827577,0.9482612907476727,0.0007492942368131772,2.2748338394913e-08
humans,655654,203,1622,40,1171,479.5518741491894,0.9825779898007907,-1.9176075965612451,0.00044533340474848545,0.0005611866719932705,0.0012448007305166605,-6.675632097701132e-09,-1.7883353019256488e-10,1.4721625708295792e-08,0.0016238389557170034,30.430493105444715,14.661187619116061,19.697556216955444,26.597331149271998,-1.9507086268527314,488.61219671070035,0.9814570274289011,0.0007585850191903562,1.6168255003619628e-08
humans,328535,234,1568,38,1159,453.5383115019061,0.991009274658499,-2.0176802203013495,0.0009916044246118803,0.001464923195729012,0.0021848017310540768,-1.6463171918949133e-08,2.7125551249580922e-09,2.0933904875059712e-08,0.0016948449543231468,21.294783164000492,8.60522672732047,12.168762505914135,18.414320881390193,-2.0282646847401615,457.19769209737325,0.9919960650311249,0.0014422094182471744,2.168363540784133e-08
humans,485647,171,1275,281,1660,400.4060439104285,0.9791003739013059,1.2924966677897853,0.00045723257941339434,0.0007103415752902334,0.0011090189067442552,-1.601055659184803e-08,-2.3542997316240413e-10,1.4251983914307307e-08,0.000676246830092984,35.851107190607834,-29.257800121070765,-24.450180382866648,-11.950369063535947,1.3792120100470935,410.64719285574836,0.9750609546990928,0.0008660994420474978,2.8197983618943617e-08
humans,887876,209,1290,131,1198,120.61509026651682,0.2209292679628232,-2.274026967830645,0.0001883627707647799,0.0009940513894717536,0.0018324884999531507,-1.364537288153844e-08,5.490990523331476e-10,1.4280835180470647e-08,0.0020399107519803194,189.46219705598313,-165.48178139150184,-128.20949655495025,-34.781717534100295,2.1652642229369694,889.8498330092775,0.13554544350322903,0.0010151764058393645,1.2090803200570939e-08
humans,192206,202,1545,65,1176,393.6114835723165,0.983212423480233,-1.92629611964304,0.002235154040575206,0.0026277952488461265,0.0028540335707832173,-1.9386281258128178e-08,2.6839209519158573e-09,4.494863533367023e-08,0.002679778052693737,31.68098625280312,4.413997234612683,20.202662604834835,30.278080029162552,-1.9251580442058431,400.7246240683365,0.9822493052116334,0.002217218903400798,4.69599186233814e-08
humans,259665,206,1486,54,1142,376.0850967533811,0.9876840219586961,-1.9868608325187194,0.0012710748207572444,0.0014249415220114075,0.001993822317677703,-1.8111022727944436e-08,-3.102386481772528e-09,9.052913177270531e-09,0.0013383857407947787,26.717357552163268,10.201946402880179,17.602399183451517,23.471283696701395,-2.009640587819393,381.619949169173,0.9854964279832805,0.0015337004584350042,-1.1590290167728657e-08
humans,518733,228,1477,45,1123,398.503450424209,0.9842045922537558,-2.047911135043072,0.00040596644314573333,0.0005738903184617477,0.0010334800004315658,-1.4535848397766503e-08,-4.209467186703826e-09,1.355602071810799e-08,0.0006864946537669556,22.674835036888968,9.306318417198586,15.594595212123338,21.14210050385092,-2.120018889630473,403.66087873811233,0.9872233635074422,0.0007952185314278921,-7.876988955114223e-09
humans,136082,244,1455,81,1169,329.18839590726765,0.991893602274295,-2.0888120722689,0.002309499070855847,0.0031026617560167254,0.0033992866712082848,-1.5645013816382616e-08,3.77518755513726e-08,6.212170924233469e-08,0.00327627921404461,18.269173746009393,2.083913067802202,9.717839510057209,16.73813557374655,-2.077697512951234,331.7865120215056,0.9921693136396409,0.002665615631374122,4.874102084682218e-08
humans,316478,250,1399,40,1119,350.0,0.9937096782351073,-2.214297435588181,0.0007513569571121316,0.0010477329312444353,0.0018856808327732504,-1.917550393244806e-08,-3.14387554451454e-09,1.3256211425640059e-08,0.001143980052252189,8.2,4.2,5.5,7.4,-2.228270551687415,351.64832317508336,0.9953125805913123,0.0011512844525114045,-1.7966394699994165e-09
