type,maxDevSigned
humans,41.354442963335394
humans,11.425180993655152
humans,14.31948096330839
humans,14.260891037330227
humans,7.7076594091816055
humans,14.419073350827858
humans,16.37128000860764
humans,9.497021178486026
humans,12.750674558174833
humans,109.48403257682558
humans,6.203209651160198
humans,7.202767642463721
humans,3.2650827540837266
humans,8.691767415735914
humans,2.5956739212313327
humans,3.433781796100709
humans,14.397428424853459
humans,16.42575082691119
humans,5.2658794159612645
humans,89.1136684332956
humans,12.418134407129601
humans,17.868760691349664
humans,7.48183518503004
humans,13.656413191843937
humans,24.27438612830179
humans,13.021042696828866
humans,14.961270399415621
humans,4.015950038354086
humans,12.135244048389357
humans,14.852948249980104
humans,10.344705928505576
humans,16.575010102857387
humans,7.679991029343519
humans,65.07316022307099
humans,10.41835085553104
humans,13.236228069864213
humans,10.521687025004994
humans,3.8179183006055015
humans,26.903695403484278
humans,13.22326706484992
humans,107.25014746856687
humans,4.377708062621875
humans,2.886781716659972
humans,23.473723468161815
humans,10.464696028321589
humans,6.354374252067118
humans,36.293533623019314
humans,4.665966544393777
humans,5.256472056264509
humans,2.6278972562776306
humans,21.18826671779399
humans,18.147321626794024
humans,6.56062095417773
humans,3.5171577380281125
humans,25.39004619223988
humans,13.911737105167848
humans,193.76923780919995
humans,23.464275447545397
humans,59.937309836010186
humans,42.53680984787668
humans,49.76125634436487
humans,40.55403157513261
humans,12.893905046590682
humans,6.202327917429934
humans,5.076211287603904
humans,136.16496170877818
humans,32.71034869721851
humans,31.317332722159307
humans,23.225913682260554
humans,53.947642874375084
humans,13.52314480971621
humans,16.924589792853045
humans,35.19422006499019
humans,9.646083027420161
humans,12.883504859166315
humans,13.762561612433117
humans,16.623752042271782
humans,47.53079677783412
humans,31.00665163431278
humans,12.411219919716777
humans,34.40380396245296
humans,23.96759936320572
humans,18.522304148769898
humans,20.56881239985838
humans,3.924055736808703
humans,45.14232044196212
humans,37.73820279987128
humans,43.740571228071694
humans,4.248837399410315
humans,22.178288812522872
humans,21.17074005813689
humans,46.36216026621676
humans,21.279249407519675
humans,41.348351329363034
humans,28.866291796210984
humans,52.45916925609477
humans,56.02586384564592
humans,3.701680567578765
humans,29.382128421450844
humans,19.95425476194607
humans,11.907164036180935
humans,6.310529562519906
humans,8.880327513949222
humans,37.17897013700427
humans,29.035475344482546
humans,3.5459689303962314
humans,26.97720264332383
humans,6.807382121400303
humans,6.989684943263069
humans,5.608483615213658
humans,3.9963821633286356
humans,153.37460425627583
humans,51.6081647221261
humans,27.78381478380262
humans,32.23140070760898
humans,15.29142302468363
humans,12.147882998563606
humans,30.53392942293829
humans,43.10577498937424
humans,44.97239760326356
humans,13.23550339307174
humans,85.57099459134069
humans,41.912916016237226
humans,48.937748835682996
humans,40.97567435770836
humans,14.352270495118693
humans,17.18153865566689
humans,6.1575428473646365
humans,14.00071426749364
humans,1.9098370339734783
humans,2.9673014758835152
humans,5.973055788064149
humans,13.826080534132034
humans,28.182569672683645
humans,10.081488245725582
humans,7.85476701287812
humans,47.42306989116495
humans,63.992494584245485
humans,13.849898152202892
humans,61.207453584388595
humans,36.56838083602004
humans,33.29058748307959
humans,19.16045896587154
humans,15.785063772798132
humans,17.472707643320742
humans,21.233589002086134
humans,58.438063787826444
humans,12.406039414071294
humans,98.27190890521938
humans,38.16881803322721
humans,45.281823297903166
humans,22.37922645158472
humans,11.552972940310953
humans,199.2
humans,111.53027541310158
humans,9.314940669707193
humans,175.4976289637079
humans,20.302696912144953
humans,303.2937601970111
humans,8.11982454315143
humans,95.93596763752274
humans,9.94883549817244
humans,5.241436406985617
humans,14.731703331451552
humans,34.877015097075365
humans,32.71563078863869
humans,13.186327377454502
humans,20.052030915539543
humans,12.025139692359586
humans,20.824806514627724
humans,29.341647760784955
humans,12.556278274144718
humans,24.321673660688013
humans,211.08232102261593
humans,62.14097980855982
humans,23.525508837343573
humans,24.0
humans,105.97970808504029
humans,55.910673103667634
humans,101.641851566408
humans,101.33697621112302
humans,77.67938430515902
humans,102.88418930894187
humans,138.8696275134788
humans,109.6987863395711
humans,41.43681970599712
humans,89.17415718652046
humans,93.06601320022315
humans,19.310536777551626
humans,26.295719202855306
humans,15.807873909150384
humans,24.261792434797677
humans,33.70709126504275
humans,4.399122848509349
humans,182.46986853993948
humans,12.074767078498866
humans,15.939123964089543
humans,12.076347102867656
humans,11.345982582161714
humans,7.152758294498158
humans,12.459818446974504
humans,13.811964716934716
humans,8.576771996950043
humans,11.807499715998972
humans,29.947571233920634
humans,4.1421017020752116
humans,7.156851620644319
humans,16.8321186681334
humans,19.511826490260113
humans,18.715080586242845
humans,6.948239682256285
humans,4.593659143742216
humans,8.329739950673247
humans,22.521655971215786
humans,7.287246535727241
humans,23.25309547915446
humans,11.536995889303325
humans,8.911233697984429
humans,59.87894718811529
humans,46.659789581127654
humans,126.26146448141635
humans,49.66873134634394
humans,72.6409017222208
humans,8.791743937314585
humans,43.99489827700852
humans,47.37905009099488
humans,15.563033123398537
humans,34.13139049511404
humans,20.273578543044344
humans,125.70378378584022
humans,49.38710842476922
humans,55.49279035310356
humans,42.45982227144542
humans,5.083664692534955
humans,66.72866781566488
humans,15.437983144351126
humans,27.304367893852792
humans,61.37404280584387
humans,32.93515069758972
humans,81.65949515450444
humans,67.42384072893076
humans,54.83629729638367
humans,361.99388744358436
humans,6.770526189545875
humans,11.968938131047446
humans,33.43295414038507
humans,16.63961424110528
humans,201.35307590516362
humans,52.97540706134657
humans,63.97408579239555
humans,35.49544256864257
humans,52.12912115886461
humans,54.77364418508494
humans,42.76157227074314
humans,22.476222254824652
humans,31.071305686975087
humans,15.285344706021194
humans,4.726758008470671
humans,12.694894893122934
humans,4.0575056268235015
humans,11.871136871838132
humans,4.5753874069726574
humans,5.302439219843572
humans,12.814680217658099
humans,3.3924597778274346
humans,18.467973110749963
humans,2.4929656615335776
humans,7.517144798157629
humans,46.440855531848094
humans,12.332568623471195
humans,45.137344989085875
humans,109.49178608239157
humans,5.773261316735033
humans,3.0
humans,33.3853731253707
humans,4.0039673727624425
humans,45.6216074034975
humans,19.837947760296885
humans,13.533290808158553
humans,21.21700148953492
humans,16.12392296309261
humans,58.428959851284624
humans,45.465421464247804
humans,11.05334922793006
humans,10.901766293292484
humans,25.065576132870742
humans,16.36280902782132
humans,4.12710218938338
humans,2.430527529776504
humans,11.05576821961641
humans,2.111070891426959
humans,49.23293630308909
humans,30.29191736146283
humans,33.76113766147833
humans,17.69940793927483
humans,4.109902187120015
humans,59.35354836994896
humans,31.53318035680249
humans,5.643054744498103
humans,109.51916780328995
humans,36.00270222722204
humans,19.671218007058755
humans,28.46443175286928
humans,10.67156750159865
humans,11.473108675130877
humans,83.55704345742335
humans,70.59546820810286
humans,71.87250443486019
humans,30.20452422654195
humans,49.914014935646804
humans,11.8534494976289
humans,19.595085931478692
humans,65.44917940520686
humans,36.40202423636524
humans,46.39719315722823
humans,43.40567487208656
humans,13.335834831179136
humans,58.38632775614233
humans,66.16408183581136
humans,69.9721763742628
humans,71.81130719669757
humans,81.62940414995758
humans,28.781908830180246
humans,41.99514212518425
humans,34.489272160420335
humans,48.43499430990624
humans,9.47799508047463
humans,20.833148636969963
humans,17.118668158458945
humans,38.30497739687878
humans,4.895002089105457
humans,5.7144443111436605
humans,4.470752102613014
humans,37.43435869747755
humans,84.33539848429623
humans,64.43353904202155
humans,67.21095651227776
humans,18.336911188588445
humans,50.74180637514683
humans,11.97107025277986
humans,38.422075486727245
humans,51.08645568964908
humans,2.281883889658556
humans,7.757739977262182
humans,10.95333628239737
humans,43.96406270363867
humans,14.455715892047253
humans,28.28533715410707
humans,57.81962382644514
humans,73.72546115853044
humans,80.5056885408456
humans,98.1311965999885
humans,99.87944882156384
humans,8.304870973707548
humans,97.6883789573038
humans,13.026517978038605
humans,9.258985317965577
humans,3.4388165188745523
humans,44.633424887208605
humans,65.5577791693766
humans,8.35675335085619
humans,44.53539980008075
humans,50.85550383002649
humans,109.78661509431754
humans,18.27061705838051
humans,34.651620477334184
humans,17.761228176169872
humans,28.263046758197383
humans,75.37150128002506
humans,11.0
humans,82.78921751839842
humans,25.143593264385007
humans,52.55467269418318
humans,13.073241773965027
humans,16.617930067866887
humans,43.31011829866702
humans,27.909955739462422
humans,35.168334356958006
humans,46.83809281754106
humans,15.82575360906494
humans,44.753854093045675
humans,20.04785165798307
humans,10.207244908275952
humans,35.16042573457419
humans,31.68233781204662
humans,61.60825570567991
humans,54.3633942613284
humans,38.293099281029434
humans,21.51792234711028
humans,58.24734795774617
humans,21.129251207773557
humans,42.84042610214326
humans,7.646877262416013
humans,10.28965974308511
humans,35.64693771241882
humans,33.935447001020464
humans,38.36004085605493
humans,30.25935957632523
humans,14.46423222798502
humans,56.246815509308924
humans,34.522636040149706
humans,21.26299640159968
humans,37.500147213330614
humans,47.54476498202775
humans,34.00361522727714
humans,49.431284896512224
humans,20.176494165175356
humans,9.764941970332861
humans,29.606374644651176
humans,9.89254811645249
humans,42.5796536794295
humans,15.099534399652674
humans,1.9144603341518265
humans,19.139674887417975
humans,15.224905823539963
humans,9.398915394707627
humans,3.564451032746534
humans,7.703198843445446
humans,5.142108659759597
humans,7.274763362566974
humans,45.95041525612287
humans,19.991884199613693
humans,58.18044688577223
humans,28.152041011645174
humans,23.93974684852951
humans,14.952617848145845
humans,19.248595648903784
humans,15.555295340004127
humans,5.786726180592592
humans,17.22941543128205
humans,44.30733180841234
humans,34.80181224570722
humans,44.55032162418752
humans,49.55556083131758
humans,7.746861612700152
humans,5.107755220383331
humans,23.322019036407823
humans,11.985431056946506
humans,6.281013638889454
humans,40.502021158054376
humans,3.377926534529384
humans,3.3451337338092504
humans,27.982694088103777
humans,68.26061812145791
humans,48.62484655658417
humans,48.813821689042655
humans,61.943467575955175
humans,67.24608903732826
humans,57.683637149335624
humans,32.81490707491128
humans,32.13693000658399
humans,26.997314569217558
humans,18.03089461382479
humans,41.771220304458694
humans,65.34341768266498
humans,13.0
humans,33.27234113225576
humans,48.340321341031924
humans,13.0
humans,24.164680827749088
humans,18.0
humans,42.24296807852256
humans,26.84611985994658
humans,28.649404988599112
humans,31.06623273022062
humans,43.64587886383159
humans,61.10643572556039
humans,132.25901823016403
humans,25.490625400873643
humans,16.411304257316058
humans,1.4154749239059052
humans,9.251790312530545
humans,485.40371541985155
humans,25.528020794976943
humans,10.722706800699434
humans,4.598757493656008
humans,1.6637617381842036
humans,1.8946068884120681
humans,8.63596907774917
humans,10.360306004053356
humans,8.214768962871833
humans,18.61600888861548
humans,14.281623942754585
humans,33.117730936635404
humans,17.994480292688728
humans,10.549496709141492
humans,6.754527667536204
humans,10.781824064832946
humans,7.846995648831311
humans,34.057454755734504
humans,10.771976846739685
humans,29.673935917426387
humans,19.141558019822668
humans,9.15831372672098
humans,33.056196244457205
humans,4.188393280829324
humans,39.44094269055004
humans,10.437166571384152
humans,8.552877349905222
humans,12.955419724069687
humans,23.787285940032366
humans,27.88058447173819
humans,24.31018543762362
humans,32.67044883057157
humans,20.0
humans,33.36318561850261
humans,92.6818017829477
humans,138.26136950618854
humans,38.017145719468736
humans,10.264043572500828
humans,21.948769201463648
humans,23.14186218180178
humans,17.518022002750374
humans,8.691535407310091
humans,55.79199069057313
humans,8.794617920772685
humans,86.3879501521543
humans,9.125397589401468
humans,12.17631997049774
humans,50.29232639899662
humans,70.20672886899784
humans,64.63197398171228
humans,19.932902635762815
humans,22.32754131389293
humans,56.490292267472306
humans,29.0
humans,21.99998590995
humans,41.61421319796954
humans,35.33727023206915
humans,31.450440495523917
humans,3.2920453041232824
humans,50.64595078853963
humans,31.137288524848028
humans,30.083448611021446
humans,34.87443379315589
humans,18.816431117916274
humans,12.895297597014398
humans,29.824927048115992
humans,17.481741761949344
humans,54.11254368770744
humans,22.314088427733587
humans,8.334355645835004
humans,13.161324401414952
humans,5.689751227177975
humans,64.33587237792871
humans,12.712562513955236
humans,19.856618416982197
humans,115.5124035963904
humans,39.84800407241733
humans,11.379242122957692
humanized_agents,20.359344938849866
humanized_agents,20.626035293845568
humanized_agents,19.590209401448032
humanized_agents,42.55431911301056
humanized_agents,7.80903739834542
humanized_agents,1.0
humanized_agents,5.413156701092191
humanized_agents,4.5525202697017555
humanized_agents,6.712542281257604
humanized_agents,5.413156701092191
humanized_agents,5.413156701092191
humanized_agents,4.5525202697017555
humanized_agents,4.0
humanized_agents,7.80903739834542
humanized_agents,9.50456564007684
humanized_agents,3.0
humanized_agents,11.509424543158904
humanized_agents,8.431877117471407
humanized_agents,7.605585917979559
humanized_agents,5.413156701092191
humanized_agents,4.5525202697017555
humanized_agents,6.0
humanized_agents,7.605585917979559
humanized_agents,5.374011537017761
humanized_agents,5.413156701092191
humanized_agents,5.413156701092191
humanized_agents,5.413156701092191
humanized_agents,5.413156701092191
humanized_agents,5.413156701092191
humanized_agents,4.5525202697017555
humanized_agents,4.5525202697017555
humanized_agents,4.5525202697017555
humanized_agents,4.5525202697017555
humanized_agents,7.0
humanized_agents,5.413156701092191
humanized_agents,7.6589725638688995
humanized_agents,5.413156701092191
humanized_agents,5.001115117287031
humanized_agents,0.9997026906430501
humanized_agents,1.9396182647785127
humanized_agents,4.069115515627387
humanized_agents,7.534969147181002
humanized_agents,2.6914230832178343
humanized_agents,2.5880699626619887
humanized_agents,2.6914230832178343
humanized_agents,4.834102215993162
humanized_agents,4.834102215993162
humanized_agents,4.0
humanized_agents,2.401787356248486
humanized_agents,4.069115515627387
humanized_agents,0.9997026906430501
humanized_agents,2.6914230832178343
humanized_agents,5.812180597587198
humanized_agents,5.812180597587198
humanized_agents,5.812180597587198
humanized_agents,2.6914230832178343
humanized_agents,2.5585088244778538
humanized_agents,7.0
humanized_agents,6.699665025122907
humanized_agents,5.413156701092191
humanized_agents,7.1908586995524395
humanized_agents,4.5525202697017555
humanized_agents,22.04842427781812
humanized_agents,7.80903739834542
humanized_agents,7.605585917979559
humanized_agents,5.413156701092191
humanized_agents,5.413156701092191
humanized_agents,5.413156701092191
humanized_agents,5.413156701092191
humanized_agents,4.5525202697017555
humanized_agents,3.6159771510600516
humanized_agents,5.0
humanized_agents,5.413156701092191
humanized_agents,5.415576147268303
humanized_agents,5.413156701092191
humanized_agents,3.0
humanized_agents,4.5525202697017555
humanized_agents,5.413156701092191
humanized_agents,5.413156701092191
humanized_agents,7.0
humanized_agents,3.0
humanized_agents,3.0
humanized_agents,5.413156701092191
humanized_agents,3.6159771510600516
humanized_agents,4.5525202697017555
humanized_agents,2.0
humanized_agents,9.0
humanized_agents,3.0
humanized_agents,1.8352960084524406
humanized_agents,5.413156701092191
humanized_agents,9.0
humanized_agents,3.6159771510600516
humanized_agents,7.80903739834542
humanized_agents,5.413156701092191
humanized_agents,5.413156701092191
humanized_agents,5.413156701092191
humanized_agents,4.405724653627779
humanized_agents,4.5525202697017555
humanized_agents,5.413156701092191
humanized_agents,4.5525202697017555
humanized_agents,5.413156701092191
humanized_agents,5.413156701092191
humanized_agents,9.50456564007684
humanized_agents,5.549356321935763
humanized_agents,5.413156701092191
humanized_agents,4.405724653627779
humanized_agents,7.80903739834542
humanized_agents,2.6914230832178343
humanized_agents,2.5655256881822712
humanized_agents,7.1908586995524395
humanized_agents,5.549356321935763
humanized_agents,5.413156701092191
humanized_agents,5.549356321935763
humanized_agents,0.4939400550057082
humanized_agents,7.80903739834542
humanized_agents,5.549356321935763
humanized_agents,7.93135832669568
humanized_agents,5.413156701092191
humanized_agents,2.5585088244778538
humanized_agents,8.47957603179735
humanized_agents,7.288637346554073
humanized_agents,4.043971958212996
humanized_agents,7.087207262901962
humanized_agents,2.5598720095992
humanized_agents,4.811515866284434
humanized_agents,5.389730520210816
humanized_agents,4.811515866284434
humanized_agents,4.75834040138238
humanized_agents,4.75834040138238
humanized_agents,7.087207262901962
humanized_agents,4.961659948235031
humanized_agents,4.811515866284434
humanized_agents,4.811515866284434
humanized_agents,3.4898255130864095
humanized_agents,4.961659948235031
humanized_agents,2.566630328051921
humanized_agents,1.8988930290482953
humanized_agents,4.811515866284434
humanized_agents,2.670030571098481
humanized_agents,4.210686074372772
humanized_agents,4.811515866284434
humanized_agents,1.8988930290482953
humanized_agents,7.80903739834542
humanized_agents,1.0
humanized_agents,5.413156701092191
humanized_agents,5.413156701092191
humanized_agents,5.413156701092191
humanized_agents,5.413156701092191
humanized_agents,7.80903739834542
humanized_agents,4.5525202697017555
humanized_agents,7.605585917979559
humanized_agents,5.413156701092191
humanized_agents,2.6914230832178343
humanized_agents,2.6914230832178343
humanized_agents,4.1729271185693895
humanized_agents,11.509424543158904
humanized_agents,1.8352960084524406
humanized_agents,2.5585088244778538
humanized_agents,4.1729271185693895
humanized_agents,7.0
humanized_agents,5.413156701092191
humanized_agents,5.413156701092191
humanized_agents,7.6589725638688995
humanized_agents,3.0
humanized_agents,4.5525202697017555
humanized_agents,5.413156701092191
humanized_agents,5.374011537017761
humanized_agents,4.5525202697017555
humanized_agents,5.413156701092191
humanized_agents,7.80903739834542
humanized_agents,7.6589725638688995
humanized_agents,7.6589725638688995
humanized_agents,7.1908586995524395
humanized_agents,5.413156701092191
humanized_agents,5.413156701092191
humanized_agents,5.413156701092191
humanized_agents,3.6159771510600516
humanized_agents,1.0
humanized_agents,3.0
humanized_agents,8.431877117471407
humanized_agents,6.742243795776443
humanized_agents,3.0
humanized_agents,5.413156701092191
humanized_agents,5.413156701092191
humanized_agents,40.63099545378361
humanized_agents,41.40651419585663
humanized_agents,110.23237460202031
humanized_agents,87.84747868144724
humanized_agents,7.80903739834542
humanized_agents,5.413156701092191
humanized_agents,5.413156701092191
humanized_agents,7.605585917979559
humanized_agents,5.413156701092191
humanized_agents,4.5525202697017555
humanized_agents,5.413156701092191
humanized_agents,4.5525202697017555
humanized_agents,7.605585917979559
humanized_agents,5.549356321935763
humanized_agents,3.0
humanized_agents,5.413156701092191
humanized_agents,7.605585917979559
humanized_agents,9.0
humanized_agents,5.413156701092191
humanized_agents,5.413156701092191
humanized_agents,7.605585917979559
humanized_agents,31.813130876549813
humanized_agents,19.976819534054954
humanized_agents,42.57970396729603
humanized_agents,19.976819534054954
humanized_agents,29.957652629628626
humanized_agents,29.957652629628626
humanized_agents,64.00018584997552
humanized_agents,29.957652629628626
humanized_agents,64.00018584997552
humanized_agents,29.957652629628626
humanized_agents,9.0
humanized_agents,2.5585088244778538
humanized_agents,4.5525202697017555
humanized_agents,5.415576147268303
humanized_agents,5.413156701092191
humanized_agents,11.509424543158904
humanized_agents,7.1908586995524395
humanized_agents,1.8352960084524406
humanized_agents,4.5525202697017555
humanized_agents,7.6589725638688995
humanized_agents,2.0
humanized_agents,4.1729271185693895
humanized_agents,7.80903739834542
humanized_agents,5.413156701092191
humanized_agents,5.413156701092191
humanized_agents,2.85134539380854
humanized_agents,20.72635800668991
humanized_agents,12.700310484144046
humanized_agents,20.72635800668991
humanized_agents,20.72635800668991
humanized_agents,12.700310484144046
humanized_agents,27.181346412909363
humanized_agents,7.254016454143259
humanized_agents,7.254016454143259
humanized_agents,5.413156701092191
humanized_agents,11.599420043496375
humanized_agents,1.8352960084524406
humanized_agents,7.80903739834542
humanized_agents,4.5525202697017555
humanized_agents,5.374011537017761
humanized_agents,5.374011537017761
humanized_agents,5.413156701092191
humanized_agents,5.413156701092191
humanized_agents,5.413156701092191
humanized_agents,5.413156701092191
humanized_agents,69.54802118768869
humanized_agents,5.413156701092191
humanized_agents,4.244676980086765
humanized_agents,7.1908586995524395
humanized_agents,7.80903739834542
humanized_agents,18.118929619010917
humanized_agents,41.87051770016629
humanized_agents,11.599420043496375
humanized_agents,16.031506146977467
humanized_agents,20.253111008337594
humanized_agents,26.632757073049955
humanized_agents,30.275893316695768
humanized_agents,26.93177753777238
humanized_agents,7.605585917979559
humanized_agents,3.8445342194748413
humanized_agents,5.413156701092191
humanized_agents,5.413156701092191
humanized_agents,7.254016454143259
humanized_agents,0.4939400550057082
humanized_agents,4.1729271185693895
humanized_agents,5.413156701092191
humanized_agents,5.374011537017761
humanized_agents,5.413156701092191
humanized_agents,5.413156701092191
humanized_agents,3.0
humanized_agents,1.8352960084524406
humanized_agents,7.80903739834542
humanized_agents,11.509424543158904
humanized_agents,3.0
humanized_agents,5.413156701092191
humanized_agents,4.5525202697017555
humanized_agents,10.629468539859179
humanized_agents,7.93135832669568
humanized_agents,4.5525202697017555
humanized_agents,5.415576147268303
humanized_agents,5.413156701092191
humanized_agents,6.237355697017369
humanized_agents,3.0
humanized_agents,7.605585917979559
humanized_agents,7.6589725638688995
humanized_agents,4.5525202697017555
humanized_agents,5.413156701092191
humanized_agents,7.605585917979559
humanized_agents,5.374011537017761
humanized_agents,7.254016454143259
humanized_agents,8.431877117471407
humanized_agents,4.5525202697017555
humanized_agents,5.413156701092191
humanized_agents,5.549356321935763
humanized_agents,5.415576147268303
humanized_agents,3.6159771510600516
humanized_agents,2.6914230832178343
humanized_agents,2.6914230832178343
humanized_agents,7.80903739834542
humanized_agents,7.605585917979559
humanized_agents,4.5525202697017555
humanized_agents,42.79671105456825
humanized_agents,31.745535206149256
humanized_agents,3.0
humanized_agents,8.431877117471407
humanized_agents,4.5525202697017555
humanized_agents,4.534431216542747
humanized_agents,5.413156701092191
humanized_agents,5.413156701092191
humanized_agents,4.5525202697017555
humanized_agents,2.0
humanized_agents,5.413156701092191
humanized_agents,3.0
humanized_agents,5.413156701092191
humanized_agents,0.9997026906430501
humanized_agents,4.0
humanized_agents,4.5525202697017555
humanized_agents,10.569471539634197
humanized_agents,7.1908586995524395
humanized_agents,7.623388726501998
humanized_agents,5.413156701092191
humanized_agents,5.374011537017761
humanized_agents,2.401787356248486
humanized_agents,4.069115515627387
humanized_agents,4.777624263873744
humanized_agents,5.413156701092191
humanized_agents,4.5525202697017555
humanized_agents,4.5525202697017555
humanized_agents,7.80903739834542
humanized_agents,9.50456564007684
humanized_agents,3.0
humanized_agents,5.413156701092191
humanized_agents,7.623388726501998
humanized_agents,4.405724653627779
humanized_agents,27.62156312172138
humanized_agents,65.34454813174989
humanized_agents,49.681362415393124
humanized_agents,57.0
humanized_agents,2.119369497235487
humanized_agents,2.760735856345886
humanized_agents,9.230559343079484
humanized_agents,16.204437464327135
humanized_agents,75.50772853120536
humanized_agents,31.151436511693948
humanized_agents,50.289721441267396
humanized_agents,15.308291325595368
humanized_agents,15.308291325595368
humanized_agents,78.50742026838316
humanized_agents,57.838397553901856
humanized_agents,31.0
humanized_agents,85.12473398562194
humanized_agents,21.507464577757432
humanized_agents,1.9672196325441191
humanized_agents,60.34556690601959
humanized_agents,26.208397327912625
humanized_agents,35.708279519536354
humanized_agents,47.66599775213319
humanized_agents,20.178479227606974
humanized_agents,48.49645469169236
humanized_agents,18.0
humanized_agents,20.802395101689125
humanized_agents,11.442520330852949
humanized_agents,37.6810525952616
humanized_agents,26.533872916668656
humanized_agents,19.0
humanized_agents,64.0
humanized_agents,64.43075449528676
humanized_agents,26.461016646141434
humanized_agents,47.66141793026587
humanized_agents,56.52667946650758
humanized_agents,82.12472152851599
humanized_agents,72.0
humanized_agents,64.49603907605342
humanized_agents,48.0
humanized_agents,57.29534466564094
humanized_agents,65.34454813174989
humanized_agents,14.665602534567777
humanized_agents,65.34454813174989
humanized_agents,47.66141793026587
humanized_agents,72.0
humanized_agents,64.0
humanized_agents,35.249880473426956
humanized_agents,26.802318040666606
humanized_agents,88.50825137555249
humanized_agents,74.0
humanized_agents,40.424116962098424
humanized_agents,24.76216108115923
humanized_agents,41.53271581785251
humanized_agents,17.549484297612413
humanized_agents,81.0
humanized_agents,31.0
humanized_agents,123.91423411875206
humanized_agents,31.266589465306506
humanized_agents,41.53271581785251
humanized_agents,13.60776937792273
humanized_agents,84.0
humanized_agents,40.875189540917596
humanized_agents,47.0
humanized_agents,46.467749093990896
humanized_agents,46.467749093990896
humanized_agents,40.68401047438436
humanized_agents,96.1264293177515
humanized_agents,99.27895343155826
humanized_agents,34.17292800126505
humanized_agents,70.54148498393852
humanized_agents,31.660734423180873
humanized_agents,53.355886855045576
humanized_agents,83.46096857738794
humanized_agents,7.866039932726091
humanized_agents,51.54072669483519
humanized_agents,6.8456805169852215
humanized_agents,7.844934094143791
humanized_agents,57.29073419125344
humanized_agents,69.16426437804702
humanized_agents,41.0
humanized_agents,45.0
humanized_agents,25.0
humanized_agents,45.0
humanized_agents,51.54072669483519
humanized_agents,64.23084100410574
humanized_agents,64.0
humanized_agents,28.787939049445708
humanized_agents,64.0
humanized_agents,69.0
humanized_agents,64.49603907605342
humanized_agents,48.0
humanized_agents,27.62156312172138
humanized_agents,39.43633037922605
humanized_agents,82.12472152851599
humanized_agents,21.730800872232287
humanized_agents,16.26856692659627
humanized_agents,34.68267548700301
humanized_agents,69.0
humanized_agents,47.66141793026587
humanized_agents,86.80325411056992
humanized_agents,27.0
humanized_agents,27.62156312172138
humanized_agents,27.62156312172138
humanized_agents,26.802318040666606
humanized_agents,39.718716330041254
humanized_agents,48.0
humanized_agents,81.01817958458393
humanized_agents,48.0
humanized_agents,27.0
humanized_agents,8.206235260757511
humanized_agents,34.49739219581783
humanized_agents,17.735619591202614
humanized_agents,5.584825566978723
humanized_agents,10.940849488955461
humanized_agents,8.041501467782842
humanized_agents,11.769708042141923
humanized_agents,7.845246942862628
humanized_agents,53.355886855045576
humanized_agents,59.54080594980754
humanized_agents,57.0
humanized_agents,30.0
humanized_agents,27.15492489716137
humanized_agents,53.355886855045576
humanized_agents,86.80325411056992
humanized_agents,59.54080594980754
humanized_agents,48.35617369167383
humanized_agents,6.8459274137375274
humanized_agents,69.0
humanized_agents,75.50772853120536
humanized_agents,48.0
humanized_agents,39.415124255487505
humanized_agents,75.50772853120536
humanized_agents,34.9036603746391
humanized_agents,35.78629763010971
humanized_agents,40.77273709608415
humanized_agents,40.77273709608415
humanized_agents,24.849298008123515
humanized_agents,59.54080594980754
humanized_agents,21.730800872232287
humanized_agents,81.01817958458393
humanized_agents,105.45764815603026
humanized_agents,20.9167573472477
humanized_agents,57.0
humanized_agents,73.34565830177377
humanized_agents,98.50842561627125
humanized_agents,53.355886855045576
humanized_agents,71.87091770980402
humanized_agents,9.807775343411906
humanized_agents,57.72723428167329
humanized_agents,57.0
humanized_agents,55.357563824751765
humanized_agents,47.345735833169336
humanized_agents,27.15492489716137
humanized_agents,74.91533206559077
humanized_agents,64.0
humanized_agents,35.249880473426956
humanized_agents,79.15598159502701
humanized_agents,84.28096421705008
humanized_agents,61.0
humanized_agents,73.0
humanized_agents,2.453983185157682
humanized_agents,15.0
humanized_agents,39.48173736426406
humanized_agents,24.826907195500457
humanized_agents,5.0
humanized_agents,74.4081465770415
humanized_agents,27.9171517657575
humanized_agents,15.60759978817863
humanized_agents,35.55992888021336
humanized_agents,5.0
humanized_agents,77.28346246921107
humanized_agents,56.52667946650758
humanized_agents,61.7177138265631
humanized_agents,14.665602534567777
humanized_agents,31.405168320833972
humanized_agents,49.322345867909995
humanized_agents,28.77997751565135
humanized_agents,8.93364925552663
humanized_agents,142.91878745260553
humanized_agents,89.42111315239238
humanized_agents,38.1726356804225
humanized_agents,83.0
humanized_agents,93.0
humanized_agents,65.28468270756895
humanized_agents,58.52561123370083
humanized_agents,67.49619726861648
humanized_agents,47.69176721854581
humanized_agents,12.607490150402167
humanized_agents,30.0
humanized_agents,47.66141793026587
humanized_agents,149.0
humanized_agents,19.508551521896358
humanized_agents,26.212526823802264
humanized_agents,30.78891775770371
humanized_agents,39.48173736426406
humanized_agents,60.677144522777226
humanized_agents,25.0
humanized_agents,36.0
humanized_agents,26.338350005812778
humanized_agents,30.0
humanized_agents,28.0
humanized_agents,54.0
humanized_agents,18.0
humanized_agents,13.125664539159837
humanized_agents,13.60363273281853
humanized_agents,13.60363273281853
